,Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/CD39 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/LAG3 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Mean (LAG3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Mean (TIM3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Mean (PD1),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Mean (CD39),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Geometric Mean (LAG3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Mean (LAG3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Mean (TIM3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Mean (PD1),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Mean (CD39),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Geometric Mean (LAG3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Geometric Mean (TIM3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Geometric Mean (PD1),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Geometric Mean (CD39),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Geometric Mean (TIM3),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Geometric Mean (PD1),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Geometric Mean (CD39),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/PD1 | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q10: CD127+ , CD27+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q11: CD127+ , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q12: CD127- , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q1: CD45RO- , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q2: CD45RO+ , CD62L+ | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/TIM3 | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q12: CD127- , CD27- | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/TIM3 | Freq. of Parent (%),Lymphocytes | Count,beads | Count,"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q9: CD127- , CD27+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q8: CD62L- , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q7: CD62L+ , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q6: CD62L+ , CD25+ | Freq. of Parent (%)",Lymphocytes | Freq. of Parent (%),beads | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q5: CD62L- , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q4: CD45RO- , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q3: CD45RO+ , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q2: CD45RO+ , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q1: CD45RO- , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q12: CD127- , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q11: CD127+ , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/Q10: CD127+ , CD27+ | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/PD1 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/LAG3 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8/CD39 | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q11: CD127+ , CD27- | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/TIM3 | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q9: CD127- , CD27+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q8: CD62L- , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q7: CD62L+ , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q6: CD62L+ , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q5: CD62L- , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q4: CD45RO- , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q3: CD45RO+ , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q2: CD45RO+ , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q1: CD45RO- , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q12: CD127- , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q11: CD127+ , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q10: CD127+ , CD27+ | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/PD1 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/LAG3 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/CD39 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR | Freq. of Lymphocytes (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD8 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR/CD4 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live CAR | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr/CD8 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr/CD4 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr | Freq. of Lymphocytes (%),"Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q10: CD127+ , CD27+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q9: CD127- , CD27+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q8: CD62L- , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q7: CD62L+ , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q6: CD62L+ , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q5: CD62L- , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q4: CD45RO- , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q3: CD45RO+ , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q2: CD45RO+ , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/Q1: CD45RO- , CD62L+ | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/PD1 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/LAG3 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr/CD8/CD39 | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q3: CD45RO+ , CD62L- | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/TIM3 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr/CD4 | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q9: CD127- , CD27+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q8: CD62L- , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q7: CD62L+ , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q6: CD62L+ , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q5: CD62L- , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q4: CD45RO- , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q3: CD45RO+ , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q2: CD45RO+ , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q1: CD45RO- , CD62L+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q12: CD127- , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q11: CD127+ , CD27- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/Q10: CD127+ , CD27+ | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/PD1 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/LAG3 | Freq. of Parent (%),Lymphocytes/Single Cells/Single Cells/Live Untr/CD4/CD39 | Freq. of Parent (%),"Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q4: CD45RO- , CD62L- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q5: CD62L- , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q6: CD62L+ , CD25+ | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q7: CD62L+ , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q8: CD62L- , CD25- | Freq. of Parent (%)","Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/Q9: CD127- , CD27+ | Freq. of Parent (%)",Lymphocytes/Single Cells/Single Cells/Live CAR/CD4/TIM3 | Freq. of Parent (%),
20241115 TCSL248 Repstim-Plate_001-Group_001-G1 Well_049_Unmixed.fcs,75.3,31.5,1356,8610,12541,44405,1127,39374,10602,24717,81760,1625,6207,9295,51532,4685,11803,16978,33.7,67.4,25.8,1.12,1.12,53.9,70.3,8.51,91.0,2958,2603,29.7,2.64,14.9,48.6,15.6,13.7,33.8,1.54,28.8,59.8,9.89,3.74,13.8,52.7,7.91,42.9,93.6,11.4,86.5,5.62,8.99,6.74,42.7,41.6,2.25,42.7,53.9,1.12,1.12,25.8,67.4,33.7,31.5,75.3,16.0,18.8,81.7,16.0,21.6,79.6,19.1,51.4,50.5,29.6,7.10,48.2,37.0,7.68,1.90,10.8,27.3,60.0,2.56,15.2,81.2,42.7,44.3,19.1,0.69,4.81,20.3,68.4,6.53,4.12,6.19,46.7,43.0,0,12.7,86.6,5.84,6.87,28.5,2.25,41.6,42.7,6.74,8.99,5.62,86.5,
20241115 TCSL248 Repstim-Plate_001-Group_001-G2 Well_050_Unmixed.fcs,80.0,28.0,10688,7907,12635,45654,1098,23350,11804,16775,92571,1580,7103,8877,63491,4986,11037,17313,25.6,72.8,21.6,0.80,2.40,56.0,72.2,10.8,91.2,4481,2638,25.3,2.60,11.5,53.2,17.3,10.2,32.6,1.30,27.1,62.8,8.80,4.04,12.1,58.6,7.07,42.4,94.9,11.5,91.2,4.80,8.80,8.80,45.6,36.8,1.60,40.0,56.0,2.40,0.80,21.6,72.8,25.6,28.0,80.0,14.9,18.7,82.7,14.9,21.3,82.2,16.6,51.6,52.3,25.3,7.41,49.2,36.6,6.83,1.21,9.99,29.8,59.0,1.95,11.0,82.0,40.0,51.4,16.6,0.26,3.64,18.2,70.1,8.05,1.30,8.31,51.9,38.4,0,11.2,88.6,5.19,7.79,30.6,1.60,36.8,45.6,8.80,8.80,4.80,91.2,
20241115 TCSL248 Repstim-Plate_001-Group_001-G3 Well_051_Unmixed.fcs,70.7,23.6,1045,6174,10256,41623,817,11680,9809,11394,72387,1240,6091,7115,48916,3879,9566,12000,21.1,78.9,17.1,0,4.88,59.3,63.5,6.41,91.1,6073,2499,35.7,2.28,21.3,44.9,24.2,9.95,31.5,1.56,26.9,57.4,14.1,1.92,5.75,56.6,2.87,32.0,94.6,7.12,84.6,4.07,2.44,6.50,51.2,39.8,1.63,34.1,59.3,4.88,0,17.1,78.9,21.1,23.6,70.7,12.7,16.0,85.9,12.7,17.8,79.7,19.7,60.9,53.9,32.6,7.09,55.8,30.9,6.21,2.58,8.55,21.0,67.9,1.09,8.62,76.6,34.1,42.6,19.7,0,3.03,17.9,67.3,11.8,2.48,10.9,47.5,39.2,0,16.9,83.1,4.68,5.64,34.7,1.63,39.8,51.2,6.50,2.44,4.07,84.6,
20241115 TCSL248 Repstim-Plate_001-Group_001-G4 Well_052_Unmixed.fcs,71.8,23.6,1287,7708,9865,36973,945,10298,9185,10505,72628,1131,5957,6842,47458,4277,9299,12512,18.2,81.8,14.5,0,9.09,58.2,65.2,6.65,92.4,5600,2505,33.1,3.79,22.6,45.5,24.2,10.8,28.1,1.12,24.7,59.8,14.3,2.53,4.63,59.7,2.11,27.9,94.9,8.04,82.7,3.64,2.73,12.7,48.2,36.4,2.73,30.0,58.2,9.09,0,14.5,81.8,18.2,23.6,71.8,13.1,15.0,85.0,13.1,16.5,78.2,21.0,62.2,54.9,30.4,7.20,57.5,30.6,4.77,2.06,8.01,19.8,70.2,1.51,7.93,77.0,30.0,39.6,21.0,0.27,4.92,19.5,66.7,8.88,0.82,11.1,47.1,41.0,0,17.3,82.4,4.37,6.01,35.7,2.73,36.4,48.2,12.7,2.73,3.64,82.7,
20241115 TCSL248 Repstim-Plate_001-Group_001-G5 Well_053_Unmixed.fcs,77.0,35.0,1629,12201,14560,54352,1226,9381,16885,11405,93982,1661,10867,8542,64364,7275,13637,20149,40.0,68.0,21.0,3.00,0,65.0,78.3,10.6,95.1,3674,2524,33.5,1.82,8.40,53.2,16.8,11.6,36.6,0.98,31.0,59.5,8.54,4.34,12.9,49.3,5.74,52.0,95.7,11.0,94.0,8.00,5.00,1.00,53.0,41.0,1.00,34.0,65.0,0,3.00,21.0,68.0,40.0,35.0,77.0,12.2,22.4,86.9,12.2,24.8,81.2,18.2,54.1,40.8,37.6,5.96,42.6,42.0,9.49,1.36,10.5,29.8,58.4,2.54,15.9,81.6,34.0,52.9,18.2,0.28,2.77,15.2,72.6,9.42,1.39,8.59,55.4,34.6,0,12.7,87.0,7.20,8.31,32.7,1.00,41.0,53.0,1.00,5.00,8.00,94.0,
20241115 TCSL248 Repstim-Plate_001-Group_001-G6 Well_054_Unmixed.fcs,72.7,34.7,1445,11656,13224,43399,1101,12747,16497,12855,97958,1630,11237,8730,70895,7150,12460,13824,36.4,69.4,22.3,0.83,2.48,61.2,78.0,10.8,95.8,3773,2476,28.0,2.43,5.54,55.1,17.0,11.1,36.9,1.62,30.8,60.4,7.16,5.68,14.7,51.6,7.70,47.2,96.5,9.14,90.9,7.44,2.48,1.65,57.0,38.8,1.65,34.7,61.2,2.48,0.83,22.3,69.4,36.4,34.7,72.7,13.8,23.2,84.5,13.8,25.8,80.8,18.4,51.3,41.7,38.3,5.05,44.0,41.9,9.14,1.09,10.1,30.7,58.1,2.88,13.3,80.4,34.7,60.4,18.4,0,2.81,14.6,71.1,11.5,1.97,9.83,55.9,32.3,0,15.4,84.6,8.15,7.58,33.1,1.65,38.8,57.0,1.65,2.48,7.44,90.9,
20241115 TCSL248 Repstim-Plate_001-Group_001-G7 Well_055_Unmixed.fcs,73.7,21.8,1354,8718,9135,36726,848,19629,11766,15400,70528,1263,7758,7381,48931,4768,8802,12234,22.6,80.5,17.3,0,9.02,48.9,68.3,8.00,94.7,5204,2354,31.7,2.36,19.2,41.8,26.7,12.1,36.7,1.12,32.2,52.6,14.1,2.36,5.97,60.0,2.86,33.2,96.0,7.93,83.5,2.26,2.26,11.3,44.4,42.1,0.75,41.4,48.9,9.02,0,17.3,80.5,22.6,21.8,73.7,13.9,18.4,84.1,13.9,20.1,78.5,21.0,61.5,47.1,37.0,6.09,55.8,30.7,7.41,2.03,9.16,21.2,67.6,1.59,8.64,77.9,41.4,44.6,21.0,0,3.42,16.1,68.8,11.8,1.49,11.0,48.2,39.3,0.15,19.9,79.9,5.51,7.89,38.7,0.75,42.1,44.4,11.3,2.26,2.26,83.5,
20241115 TCSL248 Repstim-Plate_001-Group_001-G8 Well_056_Unmixed.fcs,59.1,16.1,726,7819,8369,27464,610,20249,9919,15444,70348,1223,6421,7498,48112,4946,8028,6771,14.6,85.4,8.76,0,7.30,64.2,68.4,7.94,93.3,5507,2324,44.3,2.53,25.3,47.5,25.9,10.9,24.7,1.19,21.9,57.7,19.2,2.23,4.17,49.3,2.98,30.5,94.9,6.52,86.1,5.84,0,12.4,56.2,31.4,0.73,27.7,64.2,7.30,0,8.76,85.4,14.6,16.1,59.1,16.7,14.9,82.2,16.7,16.2,77.8,21.1,65.6,42.8,42.7,6.62,58.1,30.1,5.24,2.21,7.55,20.8,69.4,1.96,8.37,75.7,27.7,42.9,21.1,0.13,1.83,13.4,76.5,8.26,1.05,7.86,49.9,41.2,0,15.6,84.3,3.80,6.16,36.6,0.73,31.4,56.2,12.4,0,5.84,86.1,
20241115 TCSL248 Repstim-Plate_001-Group_001-H1 Well_057_Unmixed.fcs,74.3,13.5,1001,4150,6860,30214,696,16407,6367,12960,60236,1176,3923,6883,34232,2615,6608,10818,10.1,81.8,8.11,0,12.2,69.6,61.0,6.96,84.8,3721,2673,46.7,5.29,35.5,35.6,23.1,16.6,23.6,2.64,22.7,46.7,28.0,1.95,5.42,45.9,3.06,28.7,90.7,8.18,73.6,10.1,6.76,27.0,49.3,16.9,1.35,16.9,69.6,12.2,0,8.11,81.8,10.1,13.5,74.3,16.8,23.7,81.6,16.8,26.4,77.8,21.2,51.1,56.5,28.3,7.71,65.2,20.6,6.42,2.03,9.67,19.8,68.5,1.35,8.25,77.6,16.9,30.3,21.2,0.25,7.96,22.4,65.4,4.23,2.49,7.46,42.5,47.5,0.25,14.2,85.3,2.99,6.22,31.6,1.35,16.9,49.3,27.0,6.76,10.1,73.6,
20241115 TCSL248 Repstim-Plate_001-Group_001-H2 Well_058_Unmixed.fcs,73.5,22.5,3804,4836,8343,36332,951,16974,7482,13198,60153,1120,4488,6630,33301,2575,8033,11686,21.2,71.5,12.6,1.32,7.95,58.3,61.1,7.65,87.3,4340,2547,46.2,7.33,34.6,34.5,23.5,13.8,23.6,2.84,23.1,48.2,25.8,2.41,5.14,46.3,2.84,26.8,90.0,9.53,70.9,14.6,6.62,18.5,41.7,33.1,2.65,31.1,58.3,7.95,1.32,12.6,71.5,21.2,22.5,73.5,14.0,24.8,84.9,14.0,27.7,78.9,20.5,49.7,52.1,30.7,6.65,66.5,20.7,6.12,1.71,8.41,21.2,68.7,1.82,10.6,77.5,31.1,37.6,20.5,0.45,8.16,21.3,63.9,6.58,2.95,10.4,43.1,43.5,0.23,13.2,86.2,3.17,5.44,27.7,2.65,33.1,41.7,18.5,6.62,14.6,70.9,
20241115 TCSL248 Repstim-Plate_001-Group_001-H3 Well_059_Unmixed.fcs,81.0,17.5,1057,6743,9210,44441,907,14846,6724,12254,63596,1082,4086,6628,40000,3612,8754,19733,22.2,65.1,11.1,0,6.35,52.4,63.6,11.5,84.6,4201,2684,55.2,8.07,28.1,37.8,17.8,11.4,26.1,1.65,27.5,54.5,16.3,4.59,5.69,34.5,2.02,24.6,92.8,7.20,79.4,23.8,4.76,11.1,46.0,38.1,7.94,33.3,52.4,6.35,0,11.1,65.1,22.2,17.5,81.0,10.1,14.8,87.8,10.1,16.4,77.3,21.8,64.2,47.0,34.3,5.42,58.7,30.4,5.42,1.39,7.63,21.6,69.3,0.67,6.86,77.3,33.3,36.7,21.8,0,2.72,16.6,70.5,10.2,1.19,9.51,47.2,42.1,0.17,16.6,83.2,4.75,6.11,37.9,7.94,38.1,46.0,11.1,4.76,23.8,79.4,
20241115 TCSL248 Repstim-Plate_001-Group_001-H4 Well_060_Unmixed.fcs,80.3,16.4,1086,5595,8775,43854,794,20545,6995,15537,64090,1053,4098,7118,39943,3241,8498,16878,19.7,77.0,6.56,0,8.20,54.1,63.7,9.75,84.8,4042,2615,49.5,8.26,28.3,37.9,18.2,11.8,25.5,2.44,24.0,50.3,23.3,4.13,5.25,41.1,3.94,20.8,93.1,7.66,78.7,16.4,4.92,13.1,47.5,34.4,0,37.7,54.1,8.20,0,6.56,77.0,19.7,16.4,80.3,10.0,15.1,87.4,10.0,16.9,78.9,20.5,61.4,47.4,35.2,5.11,58.5,30.4,5.92,1.69,6.84,20.7,70.8,0.97,7.71,75.6,37.7,43.8,20.5,0.39,2.55,17.1,73.5,6.88,1.57,6.68,46.0,45.8,0,10.2,89.4,2.95,4.32,31.0,0,34.4,47.5,13.1,4.92,16.4,78.7,
20241115 TCSL248 Repstim-Plate_001-Group_001-H5 Well_061_Unmixed.fcs,64.7,14.4,1110,5699,7974,33348,725,18021,8335,14210,63040,1111,4852,6823,35297,3355,7598,8554,14.4,83.5,8.63,0,9.35,69.8,65.6,8.24,86.9,4059,2500,53.1,4.81,37.4,36.7,26.7,16.5,21.2,2.04,19.6,52.6,25.7,1.44,4.45,41.0,2.28,27.0,90.1,6.27,80.6,7.91,1.44,20.9,57.6,20.1,0.72,20.1,69.8,9.35,0,8.63,83.5,14.4,14.4,64.7,14.1,24.2,84.6,14.1,26.6,79.4,20.2,53.5,41.6,43.9,5.46,65.7,23.8,5.05,0.93,7.66,21.6,69.8,2.32,8.36,75.4,20.1,41.7,20.2,0.23,6.61,17.8,67.7,7.97,2.05,10.0,50.6,37.4,0,17.8,82.0,4.10,6.15,35.3,0.72,20.1,57.6,20.9,1.44,7.91,80.6,
20241115 TCSL248 Repstim-Plate_001-Group_001-H6 Well_062_Unmixed.fcs,75.9,21.5,1184,7610,8334,38377,792,19652,9715,13698,62588,1193,5779,6614,36372,4390,8187,13756,20.3,70.9,11.4,0,8.23,60.8,66.7,8.61,90.0,3966,2582,49.5,3.98,32.1,32.8,24.7,16.1,31.2,2.05,27.6,44.1,26.2,2.16,6.03,42.3,2.62,29.0,91.8,7.06,86.1,17.7,5.06,12.0,48.7,34.2,3.80,27.2,60.8,8.23,0,11.4,70.9,20.3,21.5,75.9,15.1,26.4,83.8,15.1,28.8,77.6,22.1,52.4,42.1,42.2,6.93,65.1,21.8,6.19,1.36,8.73,21.8,68.1,1.98,8.17,77.2,27.2,41.8,22.1,0,6.32,15.0,70.6,8.06,2.40,10.7,44.4,42.5,0,15.9,84.1,3.92,6.97,33.3,3.80,34.2,48.7,12.0,5.06,17.7,86.1,
20241115 TCSL248 Repstim-Plate_001-Group_001-H7 Well_063_Unmixed.fcs,84.0,33.0,1451,10603,10714,53960,1150,6932,9717,8426,60992,1115,6018,6358,37167,5719,10199,24081,26.0,55.0,15.0,2.00,3.00,38.0,68.2,9.33,92.9,4398,2587,46.9,8.04,23.0,35.3,21.0,12.3,33.7,2.45,31.3,48.4,17.8,4.77,6.68,41.7,2.04,28.2,92.8,8.35,87.0,28.0,7.00,11.0,18.0,64.0,3.00,56.0,38.0,3.00,2.00,15.0,55.0,26.0,33.0,84.0,11.7,19.4,86.2,11.7,21.6,77.8,21.7,59.8,47.9,34.4,5.76,55.4,30.1,8.69,1.81,9.52,19.9,68.8,0.88,8.94,75.7,56.0,46.2,21.7,0.53,4.03,15.9,69.5,10.5,2.10,10.9,49.0,38.0,0,15.9,83.5,6.83,7.88,40.1,3.00,64.0,18.0,11.0,7.00,28.0,87.0,
20241115 TCSL248 Repstim-Plate_001-Group_001-H8 Well_064_Unmixed.fcs,73.0,12.7,850,4684,7743,34544,651,15128,7636,13585,60739,1076,4699,6748,38163,2789,7236,13176,15.9,57.1,9.52,1.59,9.52,66.7,67.4,10.7,88.6,3804,2393,55.2,11.7,31.9,32.7,18.8,11.8,23.7,1.65,27.3,51.0,20.0,5.32,3.67,35.8,2.39,24.6,93.6,5.87,74.6,31.7,6.35,19.0,52.4,22.2,0,23.8,66.7,9.52,1.59,9.52,57.1,15.9,12.7,73.0,10.3,16.1,89.1,10.3,17.9,78.9,20.5,62.5,40.4,43.0,4.53,60.1,29.4,6.03,1.39,7.20,19.7,71.7,0.64,8.05,75.3,23.8,43.9,20.5,0.82,4.93,17.2,69.4,8.42,2.05,10.1,43.3,44.6,0.21,13.6,85.4,3.70,5.13,35.5,0,22.2,52.4,19.0,6.35,31.7,74.6,
20241115 TCSL248 Repstim-Plate_002-Group_001-A1 Well_001_Unmixed.fcs,76.6,52.0,2378,8439,17088,55632,1730,7398,11212,11369,99393,2475,6972,9744,72001,5066,15713,18714,47.1,64.9,20.2,0.22,7.74,68.0,80.2,5.58,91.7,10653,2343,25.9,1.96,3.51,79.2,26.8,5.90,15.3,2.13,12.4,73.9,11.6,5.64,20.2,48.3,11.3,71.4,97.4,21.3,88.4,14.6,2.58,1.51,72.3,23.7,1.94,22.4,68.0,7.74,0.22,20.2,64.9,47.1,52.0,76.6,13.4,32.5,83.9,13.4,37.9,79.0,19.9,42.0,60.3,12.7,4.61,29.8,61.7,3.85,3.42,4.33,30.0,62.3,3.20,23.9,86.6,22.4,64.9,19.9,0,4.93,10.4,73.2,11.4,2.80,11.5,53.3,32.4,0,18.6,81.4,8.30,12.4,48.7,1.94,23.7,72.3,1.51,2.58,14.6,88.4,
20241115 TCSL248 Repstim-Plate_002-Group_001-A2 Well_002_Unmixed.fcs,78.4,50.7,2536,8413,17455,55557,1715,5273,10531,9777,95125,2235,6293,8962,68943,5051,15710,17587,47.7,67.1,20.9,0.23,7.43,66.4,78.9,3.63,89.9,9286,2410,23.4,2.60,3.60,78.1,26.6,6.90,15.7,3.08,12.1,71.2,13.6,4.24,18.6,53.8,8.49,66.0,97.0,21.8,89.2,11.7,2.70,0.90,70.0,26.4,4.05,22.1,66.4,7.43,0.23,20.9,67.1,47.7,50.7,78.4,14.7,32.5,82.9,14.7,37.7,77.4,21.0,43.3,65.9,8.62,6.11,29.3,60.4,4.15,3.89,5.27,27.7,63.2,1.90,18.5,83.1,22.1,63.4,21.0,0,5.56,12.9,68.8,12.8,2.84,13.6,49.9,33.7,0,22.6,77.4,6.86,12.3,47.9,4.05,26.4,70.0,0.90,2.70,11.7,89.2,
