Vessel Name: 20241212_TCSL250_wk0_ratio8
Metric: Total Red Object Area (µm²/Image)
Cell Type: 
Passage: 1
Notes: 
Analysis: MGF_TRACHYB013_analysis

Date Time	Elapsed	B2	B3	B4	B5	B6	B7	B8	B9	B10	C2	C3	C4	C5	C6	C7	C8	C9	C10	D2	D3	D4	D5	D6	D7	D8	D9	D10	E2	E3	E4	E5	E6	E7	E8	E9	E10	F2	F3	F4	F5	F6	F7	F8	F9	F10	G2	G3	G4	G5	G6	G7	G8	G9	G10	B2 (Std Err Well)	B3 (Std Err Well)	B4 (Std Err Well)	B5 (Std Err Well)	B6 (Std Err Well)	B7 (Std Err Well)	B8 (Std Err Well)	B9 (Std Err Well)	B10 (Std Err Well)	C2 (Std Err Well)	C3 (Std Err Well)	C4 (Std Err Well)	C5 (Std Err Well)	C6 (Std Err Well)	C7 (Std Err Well)	C8 (Std Err Well)	C9 (Std Err Well)	C10 (Std Err Well)	D2 (Std Err Well)	D3 (Std Err Well)	D4 (Std Err Well)	D5 (Std Err Well)	D6 (Std Err Well)	D7 (Std Err Well)	D8 (Std Err Well)	D9 (Std Err Well)	D10 (Std Err Well)	E2 (Std Err Well)	E3 (Std Err Well)	E4 (Std Err Well)	E5 (Std Err Well)	E6 (Std Err Well)	E7 (Std Err Well)	E8 (Std Err Well)	E9 (Std Err Well)	E10 (Std Err Well)	F2 (Std Err Well)	F3 (Std Err Well)	F4 (Std Err Well)	F5 (Std Err Well)	F6 (Std Err Well)	F7 (Std Err Well)	F8 (Std Err Well)	F9 (Std Err Well)	F10 (Std Err Well)	G2 (Std Err Well)	G3 (Std Err Well)	G4 (Std Err Well)	G5 (Std Err Well)	G6 (Std Err Well)	G7 (Std Err Well)	G8 (Std Err Well)	G9 (Std Err Well)	G10 (Std Err Well)
12/17/2024 7:08:00 PM	120	1073801	1117539	1013599	1179216	1149501	1134828	1195132	1227133	1260823	1160506	957571.5	924481.8	1424614	1397414	1428353	1337234	1344455	1375093	1276059	1047787	1022169	1429152	1435102	1456370	1340856	1294899	1297585	1191174	973048.6	943688.2	1218949	1215850	1227338	1286234	1304622	1342467	1445694	1373558	1390523	1180129	1149209	1059059	1486728	1459930	1482722	983007	915743.6	743910.2	1041692	1056728	1065671	1508651	1520447	1518405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/17/2024 11:08:00 PM	124	1076850	1120766	1015405	1184594	1157447	1138752	1200078	1236372	1266584	1164661	964020.6	929034.7	1425885	1405512	1437623	1343813	1348396	1373371	1279156	1055033	1027867	1432525	1433219	1453676	1343473	1300224	1305505	1199000	977203.4	948573.5	1224676	1222693	1234294	1290512	1310337	1344965	1453282	1375234	1393706	1183664	1144607	1065862	1478426	1461012	1479152	987270.4	921963.1	740597.3	1044840	1059038	1062483	1506417	1524833	1518433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/18/2024 3:08:00 AM	128	1083659	1126478	1021770	1188415	1163344	1149811	1205231	1245896	1272833	1171448	969775.3	932800.2	1429222	1410979	1441986	1348580	1355775	1381137	1287232	1061525	1032789	1425438	1435788	1458858	1347280	1306694	1312497	1202471	983349.9	954648.2	1232931	1228477	1239837	1294676	1314845	1351877	1458885	1382318	1399460	1188665	1154863	1073819	1478090	1454523	1481488	987684.2	932546	747979.9	1057102	1069535	1070752	1508879	1495336	1519705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/18/2024 7:08:00 AM	132	1090809	1128729	1019464	1196454	1167304	1152992	1214953	1250769	1280591	1180758	971247.3	940205	1427886	1416388	1442617	1355154	1361258	1389804	1298819	1069670	1043778	1423792	1436434	1458701	1355848	1312919	1316819	1211257	992441	961032	1238971	1235737	1251945	1301903	1323862	1360732	1461871	1388030	1411179	1200168	1162143	1080521	1484481	1455037	1480083	1008385	936410.8	753970.4	1065503	1079658	1080709	1509297	1490723	1518378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/18/2024 11:08:00 AM	136	1097103	1131955	1024268	1205286	1172723	1158718	1218930	1259708	1287442	1183314	978566.2	948185.7	1431035	1418921	1444793	1360990	1364244	1396366	1299974	1073447	1049375	1428008	1433081	1454235	1366110	1318556	1325437	1222732	997079.6	968194.9	1248178	1244612	1263808	1311703	1328999	1364006	1467598	1392849	1410935	1208381	1169648	1085889	1480441	1454102	1482017	999215.2	940178.8	758658.8	1070457	1085970	1089156	1507983	1489816	1520915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/18/2024 3:08:00 PM	140	1101783	1134305	1032173	1209632	1174358	1160099	1221190	1261189	1289264	1192111	984582.3	952247.6	1434655	1418456	1447452	1362470	1368165	1400112	1301369	1082733	1053770	1423503	1432592	1454320	1359664	1322910	1329263	1224544	1003191	974755.8	1252375	1247924	1263213	1312753	1333582	1367239	1469727	1397349	1413983	1216510	1173652	1091504	1474771	1452062	1480874	1034333	947834.1	758366	1076849	1090010	1091939	1504408	1486023	1517004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/18/2024 7:08:00 PM	144	1104253	1136619	1033109	1209657	1185234	1169401	1225100	1265336	1290680	1201652	993441.6	958930.2	1434298	1428897	1452983	1369999	1374346	1410121	1307009	1092837	1063950	1427925	1434117	1453302	1371137	1326363	1334978	1230368	1017291	985257.4	1261666	1257903	1275129	1322616	1338300	1378032	1470856	1403193	1419581	1221357	1182419	1104079	1471023	1452154	1478152	1034433	958840.1	766525.6	1084439	1094905	1100717	1502717	1486538	1515102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/18/2024 11:08:00 PM	148	1117135	1146017	1038361	1219933	1194822	1177981	1239519	1280852	1294952	1205411	998813.1	964572.2	1441045	1432130	1455876	1377993	1388790	1415269	1312009	1101413	1073382	1426494	1429598	1455017	1382196	1330401	1349167	1235897	1026387	991425.5	1268076	1266428	1289564	1335744	1341216	1388041	1476148	1402747	1419737	1228315	1183187	1101695	1464476	1451055	1470405	1018443	965715.8	774399.6	1092218	1101939	1106506	1497203	1488771	1513491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/19/2024 3:08:00 AM	152	1118765	1150212	1042849	1223920	1193080	1179057	1245429	1272973	1305377	1212036	1000298	971882.7	1441852	1436489	1462383	1389907	1393919	1425793	1318998	1112925	1082722	1422945	1427990	1453218	1387691	1340451	1354724	1242510	1032073	999199.1	1274571	1272451	1291158	1336354	1345492	1390470	1485584	1408105	1425627	1237552	1191550	1106951	1465992	1451543	1470411	1014365	968870.6	777616.4	1093428	1106834	1112810	1498631	1490047	1513274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/19/2024 7:08:00 AM	156	1124798	1150376	1050254	1229483	1200222	1187020	1247255	1282995	1306121	1218244	1006588	978274.3	1445212	1436655	1460989	1388213	1396020	1424793	1321227	1117248	1092139	1421894	1425313	1453936	1396919	1343129	1359800	1247736	1039511	1004687	1282164	1279845	1299338	1342334	1349358	1392930	1485264	1412755	1428653	1241460	1198284	1116876	1465594	1451224	1468464	1019246	977023.9	783713	1102409	1112718	1118536	1503333	1490349	1514422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/19/2024 11:08:00 AM	160	1133997	1162926	1063102	1238882	1203877	1192590	1254941	1290088	1311755	1225887	1008049	986141.3	1443961	1445159	1457925	1395141	1400427	1430298	1321238	1122356	1101093	1416603	1427034	1456706	1397753	1347626	1365855	1249853	1045025	1014951	1283764	1290375	1301543	1344340	1357676	1397804	1482564	1414317	1433797	1246207	1205412	1124952	1465304	1452940	1468744	1022255	976896.4	786997.5	1105895	1122934	1124401	1496579	1484735	1510281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/19/2024 3:08:00 PM	164	1134383	1168582	1060778	1240369	1206160	1197243	1257205	1292934	1315627	1230980	1017615	994231.5	1447192	1443859	1463650	1391803	1401369	1430438	1326652	1128057	1108762	1412451	1421121	1447572	1400313	1351069	1367064	1252438	1051000	1022324	1287718	1294985	1309892	1347545	1359018	1405681	1484551	1418404	1437073	1256474	1211086	1131516	1453246	1448660	1465944	1027535	991384.1	796436.1	1116838	1124663	1130802	1496676	1484382	1511660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12/19/2024 7:08:00 PM	168	1141366	1162801	1066494	1245982	1212083	1201109	1260292	1294096	1313469	1238537	1026623	999718.1	1448743	1446367	1461906	1391599	1403652	1434181	1326392	1133316	1113486	1412005	1415387	1440724	1395571	1349177	1373995	1262381	1059408	1027539	1294509	1298819	1311768	1349297	1359218	1405215	1484718	1420552	1438381	1263213	1220220	1136230	1453374	1440917	1463667	1033159	996683.7	805989.1	1120882	1126929	1133647	1492293	1484479	1507580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
