car_id,well,plate,gate_str,gate,parent_gate,CAR,subset,parent_subset,parent_CAR,count,freq,gate_clean,row,col,car_name
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q11: IFNg+ , TNF-a-","Q11: IFNg+ , TNF-a-",CD4,FALSE,CD4,None,FALSE,50,2.92,IFNg_pos.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD4,FALSE,CD4,None,FALSE,1660,0.93,IFNg_pos.TNFa_pos.IL2_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD4,FALSE,CD4,None,FALSE,54,1.28,IFNg_pos.TNFa_pos.IL2_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q10: IFNg+ , TNF-a+","Q10: IFNg+ , TNF-a+",CD4,FALSE,CD4,None,FALSE,38,2.22,IFNg_pos.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q9: IFNg- , TNF-a+","Q9: IFNg- , TNF-a+",CD4,FALSE,CD4,None,FALSE,76,4.43,IFNg_neg.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q8: IFNg- , IL2-","Q8: IFNg- , IL2-",CD4,FALSE,CD4,None,FALSE,1653,96.4,IFNg_neg.IL2_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q7: IFNg+ , IL2-","Q7: IFNg+ , IL2-",CD4,FALSE,CD4,None,FALSE,44,2.57,IFNg_pos.IL2_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q6: IFNg+ , IL2+","Q6: IFNg+ , IL2+",CD4,FALSE,CD4,None,FALSE,9,0.53,IFNg_pos.IL2_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q5: IFNg- , IL2+","Q5: IFNg- , IL2+",CD4,FALSE,CD4,None,FALSE,9,0.53,IFNg_neg.IL2_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD4,FALSE,CD4,None,FALSE,250,14.6,CD45RO_neg.CD62L_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD4,FALSE,CD4,None,FALSE,196,11.4,CD45RO_pos.CD62L_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD4,FALSE,CD4,None,FALSE,681,39.7,CD45RO_pos.CD62L_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD4,FALSE,CD4,None,FALSE,588,34.3,CD45RO_neg.CD62L_pos,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4/IL2-,IL2-,CD4,FALSE,CD4,None,FALSE,1660,96.8,IL2_neg,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4/IL2+,IL2+,CD4,FALSE,CD4,None,FALSE,54,3.15,IL2_pos,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4/IFNg-,IFNg-,CD4,FALSE,CD4,None,FALSE,1700,99.1,IFNg_neg,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4/IFNg+,IFNg+,CD4,FALSE,CD4,None,FALSE,15,0.88,IFNg_pos,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3/TNF-a-,TNF-a-,CD3,FALSE,CD3,None,FALSE,8468,98.5,TNFa_neg,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3/TNF-a+,TNF-a+,CD3,FALSE,CD3,None,FALSE,130,1.51,TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q12: IFNg- , TNF-a-","Q12: IFNg- , TNF-a-",CD3,FALSE,CD3,None,FALSE,5760,67,IFNg_neg.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q11: IFNg+ , TNF-a-","Q11: IFNg+ , TNF-a-",CD3,FALSE,CD3,None,FALSE,2571,29.9,IFNg_pos.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD3,FALSE,CD3,None,FALSE,8468,0.75,IFNg_pos.TNFa_pos.IL2_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD3,FALSE,CD3,None,FALSE,130,0.56,IFNg_pos.TNFa_pos.IL2_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q10: IFNg+ , TNF-a+","Q10: IFNg+ , TNF-a+",CD3,FALSE,CD3,None,FALSE,112,1.3,IFNg_pos.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q9: IFNg- , TNF-a+","Q9: IFNg- , TNF-a+",CD3,FALSE,CD3,None,FALSE,150,1.75,IFNg_neg.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q8: IFNg- , IL2-","Q8: IFNg- , IL2-",CD3,FALSE,CD3,None,FALSE,6284,73.1,IFNg_neg.IL2_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q7: IFNg+ , IL2-","Q7: IFNg+ , IL2-",CD3,FALSE,CD3,None,FALSE,2278,26.5,IFNg_pos.IL2_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q6: IFNg+ , IL2+","Q6: IFNg+ , IL2+",CD3,FALSE,CD3,None,FALSE,15,0.17,IFNg_pos.IL2_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q5: IFNg- , IL2+","Q5: IFNg- , IL2+",CD3,FALSE,CD3,None,FALSE,18,0.21,IFNg_neg.IL2_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD3,FALSE,CD3,None,FALSE,552,6.42,CD45RO_neg.CD62L_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD3,FALSE,CD3,None,FALSE,561,6.52,CD45RO_pos.CD62L_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD3,FALSE,CD3,None,FALSE,2166,25.2,CD45RO_pos.CD62L_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD3,FALSE,CD3,None,FALSE,5313,61.8,CD45RO_neg.CD62L_pos,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3/IL2-,IL2-,CD3,FALSE,CD3,None,FALSE,8468,98.5,IL2_neg,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3/IL2+,IL2+,CD3,FALSE,CD3,None,FALSE,130,1.51,IL2_pos,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3/IFNg-,IFNg-,CD3,FALSE,CD3,None,FALSE,7772,90.4,IFNg_neg,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3/IFNg+,IFNg+,CD3,FALSE,CD3,None,FALSE,824,9.59,IFNg_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q11: IFNg+ , TNF-a-","Q11: IFNg+ , TNF-a-",CD4,TRUE,CD4,None,TRUE,24,1.76,IFNg_pos.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/Q4: CD8- , CD4-","Q4: CD8- , CD4-",live_car,TRUE,None,None,TRUE,194,1.48,CD8_neg.CD4_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/Q2: CD8+ , CD4+","Q2: CD8+ , CD4+",live_car,TRUE,None,None,TRUE,3,0.023,CD8_pos.CD4_pos,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/TNF-a-,TNF-a-,CD8,TRUE,CD8,None,TRUE,9357,81.2,TNFa_neg,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/TNF-a+,TNF-a+,CD8,TRUE,CD8,None,TRUE,2166,18.8,TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q12: IFNg- , TNF-a-","Q12: IFNg- , TNF-a-",CD8,TRUE,CD8,None,TRUE,7743,67.2,IFNg_neg.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q11: IFNg+ , TNF-a-","Q11: IFNg+ , TNF-a-",CD8,TRUE,CD8,None,TRUE,765,6.64,IFNg_pos.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD8,TRUE,CD8,None,TRUE,10336,6.1,IFNg_pos.TNFa_pos.IL2_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD8,TRUE,CD8,None,TRUE,1187,2.58,IFNg_pos.TNFa_pos.IL2_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q10: IFNg+ , TNF-a+","Q10: IFNg+ , TNF-a+",CD8,TRUE,CD8,None,TRUE,999,8.67,IFNg_pos.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q9: IFNg- , TNF-a+","Q9: IFNg- , TNF-a+",CD8,TRUE,CD8,None,TRUE,2017,17.5,IFNg_neg.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q8: IFNg- , IL2-","Q8: IFNg- , IL2-",CD8,TRUE,CD8,None,TRUE,9195,79.8,IFNg_neg.IL2_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q7: IFNg+ , IL2-","Q7: IFNg+ , IL2-",CD8,TRUE,CD8,None,TRUE,1279,11.1,IFNg_pos.IL2_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q6: IFNg+ , IL2+","Q6: IFNg+ , IL2+",CD8,TRUE,CD8,None,TRUE,366,3.18,IFNg_pos.IL2_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q5: IFNg- , IL2+","Q5: IFNg- , IL2+",CD8,TRUE,CD8,None,TRUE,680,5.9,IFNg_neg.IL2_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD8,TRUE,CD8,None,TRUE,6188,53.7,CD45RO_neg.CD62L_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD8,TRUE,CD8,None,TRUE,797,6.92,CD45RO_pos.CD62L_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD8,TRUE,CD8,None,TRUE,381,3.31,CD45RO_pos.CD62L_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD8,TRUE,CD8,None,TRUE,4160,36.1,CD45RO_neg.CD62L_pos,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/IL2-,IL2-,CD8,TRUE,CD8,None,TRUE,10336,89.7,IL2_neg,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/IL2+,IL2+,CD8,TRUE,CD8,None,TRUE,1187,10.3,IL2_pos,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/IFNg-,IFNg-,CD8,TRUE,CD8,None,TRUE,10255,89,IFNg_neg,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8/IFNg+,IFNg+,CD8,TRUE,CD8,None,TRUE,1268,11,IFNg_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD4,TRUE,CD4,None,TRUE,1023,10.3,IFNg_pos.TNFa_pos.IL2_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD4,TRUE,CD4,None,TRUE,337,5.81,IFNg_pos.TNFa_pos.IL2_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q10: IFNg+ , TNF-a+","Q10: IFNg+ , TNF-a+",CD4,TRUE,CD4,None,TRUE,219,16.1,IFNg_pos.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q9: IFNg- , TNF-a+","Q9: IFNg- , TNF-a+",CD4,TRUE,CD4,None,TRUE,437,32.1,IFNg_neg.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q8: IFNg- , IL2-","Q8: IFNg- , IL2-",CD4,TRUE,CD4,None,TRUE,900,66.2,IFNg_neg.IL2_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q7: IFNg+ , IL2-","Q7: IFNg+ , IL2-",CD4,TRUE,CD4,None,TRUE,150,11,IFNg_pos.IL2_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q6: IFNg+ , IL2+","Q6: IFNg+ , IL2+",CD4,TRUE,CD4,None,TRUE,77,5.66,IFNg_pos.IL2_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q5: IFNg- , IL2+","Q5: IFNg- , IL2+",CD4,TRUE,CD4,None,TRUE,233,17.1,IFNg_neg.IL2_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q4: CD45RO- , CD62L-","Q4: CD45RO- , CD62L-",CD4,TRUE,CD4,None,TRUE,499,36.7,CD45RO_neg.CD62L_neg,G,2,MBTP1
7,G2,1,Lymphocytes,Lymphocytes,,FALSE,None,None,FALSE,25952,0,Lymphocytes,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD4,TRUE,CD4,None,TRUE,407,29.9,CD45RO_pos.CD62L_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD4,TRUE,CD4,None,TRUE,189,13.9,CD45RO_pos.CD62L_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD4,TRUE,CD4,None,TRUE,265,19.5,CD45RO_neg.CD62L_pos,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/IL2-,IL2-,CD4,TRUE,CD4,None,TRUE,1023,75.2,IL2_neg,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/IL2+,IL2+,CD4,TRUE,CD4,None,TRUE,337,24.8,IL2_pos,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/IFNg-,IFNg-,CD4,TRUE,CD4,None,TRUE,1166,85.7,IFNg_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD3,TRUE,CD3,None,TRUE,8872,72.7,IL2_neg.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD3,TRUE,CD3,None,TRUE,825,6.76,IL2_pos.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD8,FALSE,CD8,None,FALSE,7539,97.4,IL2_neg.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD8,FALSE,CD8,None,FALSE,98,1.27,IL2_pos.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD8,FALSE,CD8,None,FALSE,10,0.13,IL2_pos.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD8/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD8,FALSE,CD8,None,FALSE,96,1.24,IL2_neg.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD3,FALSE,CD3,None,FALSE,8313,96.7,IL2_neg.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD3,FALSE,CD3,None,FALSE,151,1.76,IL2_pos.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD4,FALSE,CD4,None,FALSE,1604,93.5,IL2_neg.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD4,FALSE,CD4,None,FALSE,53,3.09,IL2_pos.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD4,FALSE,CD4,None,FALSE,9,0.53,IL2_pos.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD4/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD4,FALSE,CD4,None,FALSE,50,2.92,IL2_neg.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD3,FALSE,CD3,None,FALSE,15,0.17,IL2_pos.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_untr/CD3/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD3,FALSE,CD3,None,FALSE,116,1.35,IL2_neg.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD3,TRUE,CD3,None,TRUE,669,5.48,IL2_pos.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD3,TRUE,CD3,None,TRUE,1831,15,IL2_neg.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD8,TRUE,CD8,None,TRUE,8631,74.9,IL2_neg.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD8,TRUE,CD8,None,TRUE,713,6.19,IL2_pos.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD8,TRUE,CD8,None,TRUE,504,4.37,IL2_pos.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD8/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD8,TRUE,CD8,None,TRUE,1682,14.6,IL2_neg.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q16: IL2- , TNF-a-","Q16: IL2- , TNF-a-",CD4,TRUE,CD4,None,TRUE,707,52,IL2_neg.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q15: IL2+ , TNF-a-","Q15: IL2+ , TNF-a-",CD4,TRUE,CD4,None,TRUE,137,10.1,IL2_pos.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q14: IL2+ , TNF-a+","Q14: IL2+ , TNF-a+",CD4,TRUE,CD4,None,TRUE,204,15,IL2_pos.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD4/Q13: IL2- , TNF-a+","Q13: IL2- , TNF-a+",CD4,TRUE,CD4,None,TRUE,311,22.9,IL2_neg.TNFa_pos,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD4/IFNg+,IFNg+,CD4,TRUE,CD4,None,TRUE,194,14.3,IFNg_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q9: IFNg- , TNF-a+","Q9: IFNg- , TNF-a+",CD3,TRUE,CD3,None,TRUE,2307,18.9,IFNg_neg.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q10: IFNg+ , TNF-a+","Q10: IFNg+ , TNF-a+",CD3,TRUE,CD3,None,TRUE,1111,9.1,IFNg_pos.TNFa_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q10: IFNg+ , TNF-a+/IL2+",IL2+,CD3,TRUE,CD3,None,TRUE,345,2.83,IFNg_pos.TNFa_pos.IL2_pos,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q10: IFNg+ , TNF-a+/IL2-",IL2-,CD3,TRUE,CD3,None,TRUE,765,6.27,IFNg_pos.TNFa_pos.IL2_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q11: IFNg+ , TNF-a-","Q11: IFNg+ , TNF-a-",CD3,TRUE,CD3,None,TRUE,752,6.16,IFNg_pos.TNFa_neg,G,2,MBTP1
7,G2,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q12: IFNg- , TNF-a-","Q12: IFNg- , TNF-a-",CD3,TRUE,CD3,None,TRUE,8042,65.9,IFNg_neg.TNFa_neg,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/TNF-a+,TNF-a+,CD3,TRUE,CD3,None,TRUE,2490,20.4,TNFa_pos,G,2,MBTP1
7,G2,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/TNF-a-,TNF-a-,CD3,TRUE,CD3,None,TRUE,9714,79.6,TNFa_neg,G,2,MBTP1
8,H1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/IFNg+,IFNg+,CD3,TRUE,CD3,None,TRUE,441,5.96,IFNg_pos,H,1,CD28.lev11
8,H1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/IFNg-,IFNg-,CD3,TRUE,CD3,None,TRUE,6955,94,IFNg_neg,H,1,CD28.lev11
8,H1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3,CD3,live_car,TRUE,None,None,TRUE,7399,91.2,CD3,H,1,CD28.lev11
8,H1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/IL2+,IL2+,CD3,TRUE,CD3,None,TRUE,63,4.21,IL2_pos,H,1,CD28.lev11
8,H1,1,Lymphocytes/Single Cells/Single Cells/live_untr,live_untr,Lymphocytes,FALSE,None,None,FALSE,7744,44,live_untr,H,1,CD28.lev11
8,H1,1,Lymphocytes/Single Cells/Single Cells/live_car,live_car,Lymphocytes,TRUE,None,None,FALSE,8113,46.1,live_car,H,1,CD28.lev11
8,H1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD3/IL2-,IL2-,CD3,TRUE,CD3,None,TRUE,275,95.8,IL2_neg,H,1,CD28.lev11
8,H1,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD4,CD4,live_untr,FALSE,None,None,FALSE,1363,17.6,CD4,H,1,CD28.lev11
8,H1,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD8,CD8,live_untr,FALSE,None,None,FALSE,5746,74.2,CD8,H,1,CD28.lev11
8,H1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q1: CD45RO- , CD62L+","Q1: CD45RO- , CD62L+",CD3,TRUE,CD3,None,TRUE,3648,49.3,CD45RO_neg.CD62L_pos,H,1,CD28.lev11
8,H1,1,Lymphocytes/Single Cells/Single Cells/live_car/CD8,CD8,live_car,TRUE,None,None,TRUE,6904,85.1,CD8,H,1,CD28.lev11
8,H1,1,Lymphocytes/Single Cells/Single Cells/live_untr/CD3,CD3,live_untr,FALSE,None,None,FALSE,6397,82.6,CD3,H,1,CD28.lev11
8,H1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q2: CD45RO+ , CD62L+","Q2: CD45RO+ , CD62L+",CD3,TRUE,CD3,None,TRUE,568,7.68,CD45RO_pos.CD62L_pos,H,1,CD28.lev11
8,H1,1,"Lymphocytes/Single Cells/Single Cells/live_car/CD3/Q3: CD45RO+ , CD62L-","Q3: CD45RO+ , CD62L-",CD3,TRUE,CD3,None,TRUE,517,6.99,CD45RO_pos.CD62L_neg,H,1,CD28.lev11
